Date,Open,High,Low,Close,Adj Close,Volume
2009-11-24,30.325001,31.129999,30.260000,30.945000,27.697897,675838
2009-11-25,31.045000,31.240000,30.540001,30.665001,27.447281,520104
2009-11-26,30.375000,30.555000,29.510000,29.620001,26.511932,534506
2009-11-27,29.250000,30.180000,29.100000,30.049999,26.896812,372530
2009-11-30,30.004999,30.719999,28.900000,29.120001,26.064398,367945
2009-12-01,29.325001,29.340000,28.754999,29.110001,26.055449,591556
2009-12-02,28.980000,29.690001,28.955000,29.405001,26.319494,789952
2009-12-03,29.870001,32.169998,29.440001,31.915001,28.566114,1682628
2009-12-04,31.405001,32.244999,30.530001,31.570000,28.257318,1068388
2009-12-07,31.500000,31.500000,30.580000,30.625000,27.411476,739930
2009-12-08,30.510000,31.250000,30.370001,30.570000,27.362249,393582
2009-12-09,30.735001,30.735001,29.684999,29.684999,26.570110,461830
2009-12-10,29.690001,30.010000,29.500000,29.754999,26.632767,390162
2009-12-11,29.639999,30.139999,29.639999,29.684999,26.570110,402156
2009-12-14,30.000000,30.010000,29.709999,29.815001,26.686474,324788
2009-12-15,29.900000,29.900000,29.440001,29.565001,26.462706,338690
2009-12-16,29.809999,30.230000,29.280001,30.094999,26.937090,683542
2009-12-17,30.170000,30.920000,30.049999,30.525000,27.321970,828578
2009-12-18,30.410000,31.250000,30.150000,31.250000,27.970892,442877
2009-12-21,31.295000,31.940001,31.135000,31.905001,28.557165,614070
2009-12-22,31.940001,32.060001,31.035000,31.309999,28.024599,666372
2009-12-23,31.395000,31.775000,31.219999,31.775000,28.440807,491024
2009-12-24,31.780001,31.959999,31.530001,31.530001,28.221516,90952
2009-12-28,31.670000,32.330002,31.670000,32.330002,28.937569,120746
2009-12-29,32.349998,32.939999,32.349998,32.724998,29.291117,314340
2009-12-30,32.549999,32.740002,32.165001,32.480000,29.071829,139048
2009-12-31,32.480000,32.680000,32.084999,32.084999,28.718277,88168
2010-01-04,32.000000,33.740002,31.709999,33.564999,30.042978,602028
2010-01-05,33.355000,34.340000,33.099998,34.250000,30.656107,599068
2010-01-06,34.494999,34.849998,34.099998,34.849998,31.193142,368954
2010-01-07,34.580002,34.700001,33.634998,34.580002,30.951473,751088
2010-01-08,34.630001,34.689999,33.849998,34.044998,30.472609,230097
2010-01-11,34.500000,34.584999,34.250000,34.465000,30.848537,139240
2010-01-12,34.500000,34.715000,34.060001,34.689999,31.049925,242181
2010-01-13,34.400002,35.000000,34.189999,35.000000,31.327402,314494
2010-01-14,35.125000,35.599998,35.095001,35.410000,31.694380,468033
2010-01-15,35.849998,36.485001,35.630001,36.105000,32.316452,644496
2010-01-18,36.084999,36.540001,36.040001,36.169998,32.374630,179310
2010-01-19,35.965000,36.060001,34.935001,36.035000,32.253799,306382
2010-01-20,35.810001,36.525002,35.705002,36.154999,32.361198,333431
2010-01-21,36.314999,36.630001,36.154999,36.154999,32.361198,328478
2010-01-22,35.855000,35.880001,34.419998,34.849998,31.193142,303662
2010-01-25,34.514999,35.305000,34.255001,35.000000,31.327402,386770
2010-01-26,34.900002,35.500000,34.549999,35.185001,31.492992,176110
2010-01-27,34.895000,34.985001,34.240002,34.529999,30.906721,162325
2010-01-28,34.900002,34.900002,33.570000,33.735001,30.195135,298603
2010-01-29,34.000000,34.115002,33.119999,33.744999,30.204088,352173
2010-02-01,33.674999,34.285000,33.465000,34.180000,30.593443,185301
2010-02-02,34.314999,34.700001,34.040001,34.514999,30.893291,350244
2010-02-03,34.740002,34.880001,34.275002,34.430000,30.817215,161319
2010-02-04,34.375000,34.610001,33.355000,33.500000,29.984798,219119
2010-02-05,33.415001,33.595001,32.049999,32.110001,28.740654,331787
2010-02-08,32.375000,32.785000,31.245001,32.235001,28.852539,235780
2010-02-09,32.235001,32.490002,31.690001,32.205002,28.825686,224527
2010-02-10,32.255001,32.625000,31.780001,31.910000,28.561642,276218
2010-02-11,31.995001,32.299999,31.320000,31.750000,28.418430,159223
2010-02-12,32.044998,32.044998,31.084999,31.299999,28.015648,206468
2010-02-15,31.315001,31.590000,30.840000,31.094999,27.832157,122532
2010-02-16,31.225000,33.020000,31.225000,32.595001,29.174763,313091
2010-02-17,33.500000,35.799999,32.799999,34.680000,31.040979,685813
2010-02-18,34.884998,34.950001,33.615002,34.439999,30.826160,282419
2010-02-19,33.889999,34.110001,33.330002,33.514999,29.998224,304901
2010-02-22,33.650002,34.750000,33.599998,34.375000,30.767986,315735
2010-02-23,34.455002,34.689999,34.009998,34.049999,30.477089,173636
2010-02-24,34.215000,34.380001,33.755001,34.020000,30.450232,212002
2010-02-25,33.950001,34.165001,33.250000,33.419998,29.913189,218201
2010-02-26,33.825001,34.349998,33.470001,34.224998,30.633722,233201
2010-03-01,34.605000,34.724998,34.365002,34.570000,30.942524,164453
2010-03-02,34.775002,35.400002,34.660000,35.279999,31.578022,252187
2010-03-03,35.290001,35.314999,34.630001,34.974998,31.305027,207733
2010-03-04,34.689999,35.345001,34.610001,34.799999,31.148388,261060
2010-03-05,34.790001,35.259998,34.779999,35.064999,31.385580,234619
2010-03-08,35.119999,35.535000,34.830002,35.365002,31.654104,163800
2010-03-09,35.470001,35.599998,34.820000,35.285000,31.582499,120472
2010-03-10,35.500000,36.924999,35.400002,36.889999,33.019077,529475
2010-03-11,36.810001,37.290001,36.424999,37.064999,33.175724,328968
2010-03-12,37.025002,37.255001,36.740002,36.919998,33.045933,227499
2010-03-15,37.145000,37.145000,36.395000,36.555000,32.719231,234598
2010-03-16,36.755001,37.680000,36.755001,37.505001,33.569546,401571
2010-03-17,36.904999,37.000000,35.470001,36.700001,32.849022,1080067
2010-03-18,36.500000,37.040001,36.130001,36.720001,32.866920,294395
2010-03-19,36.790001,37.750000,36.759998,37.275002,33.363682,508030
2010-03-22,37.330002,37.560001,36.630001,37.560001,33.618782,203576
2010-03-23,37.689999,38.099998,37.500000,38.090000,34.093163,310897
2010-03-24,38.134998,38.430000,37.750000,38.119999,34.120018,267177
