Date,Open,High,Low,Close,Adj Close,Volume
2015-10-08,1043.109985,1043.109985,1043.109985,1043.109985,1042.165527,0
2015-10-09,1043.109985,1043.109985,1043.109985,1043.109985,1042.165527,0
2015-10-12,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,76202
2015-10-13,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-14,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-15,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-16,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-19,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-20,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-21,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-22,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-23,1091.260010,1091.260010,1091.260010,1091.260010,1090.271851,0
2015-10-26,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,13
2015-10-27,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-10-28,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-10-29,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-10-30,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-11-03,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-11-04,1190.000000,1190.000000,1190.000000,1190.000000,1188.922485,0
2015-11-05,1170.000000,1170.000000,1170.000000,1170.000000,1168.940430,14
2015-11-06,1170.000000,1170.000000,1170.000000,1170.000000,1168.940430,0
2015-11-09,1170.000000,1170.000000,1170.000000,1170.000000,1168.940430,0
2015-11-10,1170.000000,1170.000000,1170.000000,1170.000000,1168.940430,0
2015-11-11,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,30
2015-11-12,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,0
2015-11-13,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,0
2015-11-17,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,0
2015-11-18,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,0
2015-11-19,1139.400024,1139.400024,1139.400024,1139.400024,1138.368286,0
2015-11-20,1076.000000,1078.000000,1076.000000,1076.000000,1075.025513,1997
2015-11-23,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,943
2015-11-24,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-11-25,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-11-26,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-11-27,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-11-30,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-01,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-02,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-03,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-04,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-07,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-08,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-09,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-10,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-11,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-14,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-15,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-16,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-17,1068.000000,1068.000000,1068.000000,1068.000000,1067.032837,0
2015-12-18,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,1650
2015-12-21,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-22,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-23,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-24,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-28,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-29,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-30,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2015-12-31,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-04,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-05,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-06,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-07,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-08,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-11,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-12,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-13,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-14,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-15,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-18,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-19,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-20,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-21,1010.000000,1010.000000,1010.000000,1010.000000,1009.085388,0
2016-01-22,1135.359985,1135.359985,1135.359985,1135.359985,1134.331787,14
2016-01-25,1135.359985,1135.359985,1135.359985,1135.359985,1134.331787,0
2016-01-26,1135.359985,1135.359985,1135.359985,1135.359985,1134.331787,0
2016-01-27,1170.560059,1170.560059,1170.560059,1170.560059,1169.500122,27
2016-01-28,1170.560059,1170.560059,1170.560059,1170.560059,1169.500122,0
2016-01-29,1170.560059,1170.560059,1170.560059,1170.560059,1169.500122,0
2016-02-02,1116.209961,1116.209961,1111.699951,1111.699951,1110.693237,19994
2016-02-03,1111.699951,1111.699951,1111.699951,1111.699951,1110.693237,0
2016-02-04,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,450
2016-02-05,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-08,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-09,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-10,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-11,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-12,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-15,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-16,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-17,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-18,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-19,1087.000000,1087.000000,1087.000000,1087.000000,1086.015869,0
2016-02-22,1023.000000,1023.000000,1023.000000,1023.000000,1022.073608,982
2016-02-23,1023.000000,1023.000000,1023.000000,1023.000000,1022.073608,0
2016-02-24,1023.000000,1023.000000,1023.000000,1023.000000,1022.073608,0
2016-02-25,1023.000000,1023.000000,1023.000000,1023.000000,1022.073608,0
2016-02-26,1023.000000,1023.000000,1023.000000,1023.000000,1022.073608,0
2016-02-29,1033.770020,1036.449951,1030.000000,1030.000000,1029.067505,906
2016-03-01,1030.000000,1030.000000,1030.000000,1030.000000,1029.067505,0
2016-03-02,1030.000000,1030.000000,1030.000000,1030.000000,1029.067505,0
2016-03-03,1024.050049,1024.050049,1024.050049,1024.050049,1023.122681,1600
2016-03-04,1024.050049,1024.050049,1024.050049,1024.050049,1023.122681,0
2016-03-07,1007.669983,1007.669983,1007.669983,1007.669983,1006.757446,1000
2016-03-08,1007.669983,1007.669983,1007.669983,1007.669983,1006.757446,0
2016-03-09,1007.669983,1007.669983,1007.669983,1007.669983,1006.757446,0
2016-03-10,984.500000,984.500000,984.500000,984.500000,983.608398,1719
2016-03-11,984.500000,984.500000,984.500000,984.500000,983.608398,0
2016-03-14,984.500000,984.500000,984.500000,984.500000,983.608398,0
2016-03-15,984.500000,984.500000,984.500000,984.500000,983.608398,0
2016-03-16,984.500000,984.500000,984.500000,984.500000,983.608398,0
2016-03-17,984.500000,984.500000,984.500000,984.500000,983.608398,0
2016-03-18,1040.000000,1040.000000,1024.500000,1024.500000,1023.572266,1982
2016-03-22,1024.500000,1024.500000,1024.500000,1024.500000,1023.572266,0
2016-03-23,1026.119995,1036.290039,1026.119995,1036.290039,1035.351440,5136
2016-03-28,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-03-29,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-03-30,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-03-31,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-01,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-04,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-05,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-06,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-07,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-08,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-11,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-12,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-13,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-14,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-15,1036.290039,1036.290039,1036.290039,1036.290039,1035.351440,0
2016-04-18,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,1234
2016-04-19,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-20,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-21,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-22,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-25,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-26,1050.000000,1050.000000,1050.000000,1050.000000,1049.049194,0
2016-04-27,1051.000000,1051.000000,1051.000000,1051.000000,1050.048218,1205
2016-04-28,1051.000000,1051.000000,1051.000000,1051.000000,1050.048218,0
2016-04-29,998.419983,998.419983,998.419983,998.419983,997.515869,1064
2016-05-02,1001.200012,1001.200012,1001.200012,1001.200012,1000.293335,2835
2016-05-03,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,753
2016-05-04,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-05,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-06,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-09,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-10,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-11,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-12,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-13,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-16,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-17,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-18,1015.059998,1015.059998,1015.059998,1015.059998,1014.140808,0
2016-05-19,1144.050049,1144.050049,1144.050049,1144.050049,1143.014038,610
2016-05-20,1144.050049,1144.050049,1144.050049,1144.050049,1143.014038,0
2016-05-23,1144.050049,1144.050049,1144.050049,1144.050049,1143.014038,0
2016-05-24,1159.920044,1159.920044,1159.920044,1159.920044,1158.869751,421
2016-05-25,1154.910034,1154.910034,1154.910034,1154.910034,1153.864502,360
2016-05-26,1148.510010,1148.510010,1148.510010,1148.510010,1147.470093,599
2016-05-27,1148.510010,1148.510010,1148.510010,1148.510010,1147.470093,0
2016-05-30,1148.510010,1148.510010,1148.510010,1148.510010,1147.470093,0
2016-05-31,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,2007
2016-06-01,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,0
2016-06-02,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,0
2016-06-03,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,0
2016-06-06,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,0
2016-06-07,1132.699951,1132.699951,1132.699951,1132.699951,1131.674316,0
2016-06-08,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,1134
2016-06-09,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-10,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-13,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-14,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-15,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-16,1117.449951,1117.449951,1117.449951,1117.449951,1116.438110,0
2016-06-17,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,1402
2016-06-20,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-21,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-22,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-23,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-24,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-27,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-28,1114.170044,1114.170044,1114.170044,1114.170044,1113.161255,0
2016-06-29,1063.310059,1063.310059,1063.310059,1063.310059,1062.347168,3633
2016-06-30,1050.400024,1050.400024,1049.000000,1049.000000,1048.050049,2454
2016-07-01,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,3056
2016-07-04,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-05,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-06,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-07,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-08,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-11,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-12,1057.829956,1057.829956,1057.829956,1057.829956,1056.871948,0
2016-07-13,1068.640015,1068.640015,1068.640015,1068.640015,1067.672241,2002
2016-07-14,1068.640015,1068.640015,1068.640015,1068.640015,1067.672241,0
2016-07-15,1068.640015,1068.640015,1068.640015,1068.640015,1067.672241,0
2016-07-18,1070.550049,1070.550049,1070.550049,1070.550049,1069.580688,3765
2016-07-19,1070.550049,1070.550049,1070.550049,1070.550049,1069.580688,0
2016-07-20,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,964
2016-07-21,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-22,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-25,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-26,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-27,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-28,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-07-29,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-08-01,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-08-02,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-08-03,1076.699951,1076.699951,1076.699951,1076.699951,1075.725220,0
2016-08-04,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,1908
2016-08-05,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-08,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-09,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-10,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-11,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-12,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-15,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-16,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-17,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-18,1095.699951,1095.699951,1095.699951,1095.699951,1094.707764,0
2016-08-19,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,1972
2016-08-22,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-23,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-24,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-25,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-26,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-29,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-30,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-08-31,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-01,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-02,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-05,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-06,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-07,1042.680054,1042.680054,1042.680054,1042.680054,1041.735718,0
2016-09-08,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,889
2016-09-09,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-12,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-13,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-14,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-15,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-19,1048.020020,1048.020020,1048.020020,1048.020020,1047.070923,0
2016-09-20,1055.569946,1055.569946,1055.569946,1055.569946,1054.614136,5053
2016-09-21,1055.569946,1055.569946,1055.569946,1055.569946,1054.614136,0
2016-09-22,1055.569946,1055.569946,1055.569946,1055.569946,1054.614136,0
2016-09-23,1069.969971,1071.719971,1069.969971,1071.719971,1070.749390,998
2016-09-26,1071.719971,1071.719971,1071.719971,1071.719971,1070.749390,0
2016-09-27,1071.719971,1071.719971,1071.719971,1071.719971,1070.749390,0
2016-09-28,1062.579956,1062.579956,1062.579956,1062.579956,1061.617798,9851
2016-09-29,1062.579956,1062.579956,1062.579956,1062.579956,1061.617798,0
2016-09-30,912.109985,922.309998,912.109985,922.309998,921.474792,5609
2016-10-03,922.309998,922.309998,922.309998,922.309998,921.474792,0
2016-10-04,922.309998,922.309998,922.309998,922.309998,921.474792,0
2016-10-05,984.469971,984.469971,981.150024,981.150024,980.261536,1839
2016-10-06,981.789978,984.469971,980.799988,981.789978,980.901001,2532
2016-10-07,981.789978,981.789978,981.789978,981.789978,980.901001,0
2016-10-10,955.619995,955.619995,955.619995,955.619995,954.754639,9214
2016-10-11,955.619995,955.619995,955.619995,955.619995,954.754639,0
2016-10-12,955.619995,955.619995,955.619995,955.619995,954.754639,0
2016-10-13,955.000000,965.780029,955.000000,965.780029,964.905579,145
2016-10-14,965.780029,965.780029,965.780029,965.780029,964.905579,0
2016-10-17,950.250000,950.250000,950.250000,950.250000,949.389465,8583
2016-10-18,950.250000,950.250000,950.250000,950.250000,949.389465,0
2016-10-19,950.250000,950.250000,950.250000,950.250000,949.389465,0
2016-10-20,934.640015,934.640015,934.640015,934.640015,933.793640,680
2016-10-21,928.190002,928.190002,928.190002,928.190002,927.349487,4643
2016-10-24,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-10-25,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-10-26,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-10-27,964.549988,964.549988,964.549988,964.549988,963.676514,2391
2016-10-28,964.549988,964.549988,964.549988,964.549988,963.676514,0
2016-10-31,964.549988,964.549988,964.549988,964.549988,963.676514,0
2016-11-01,980.630005,980.630005,980.630005,980.630005,979.742004,2247
2016-11-03,928.190002,928.190002,928.190002,928.190002,927.349487,5
2016-11-04,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-11-07,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-11-08,928.190002,928.190002,928.190002,928.190002,927.349487,0
2016-11-09,1033.000000,1039.800049,1033.000000,1039.800049,1038.858521,35944
2016-11-10,1111.079956,1111.079956,1111.079956,1111.079956,1110.073853,757
2016-11-11,1126.959961,1126.959961,1119.109985,1119.109985,1118.096558,6995
2016-11-14,1119.109985,1119.109985,1119.109985,1119.109985,1118.096558,0
2016-11-15,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,568
2016-11-16,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-17,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-18,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-22,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-23,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-24,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-25,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-28,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-29,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-11-30,1100.000000,1100.000000,1100.000000,1100.000000,1099.003906,0
2016-12-01,1128.449951,1128.449951,1128.449951,1128.449951,1127.428101,2455
2016-12-02,1128.449951,1128.449951,1128.449951,1128.449951,1127.428101,0
2016-12-05,1128.449951,1128.449951,1128.449951,1128.449951,1127.428101,0
2016-12-06,1117.699951,1117.699951,1117.699951,1117.699951,1116.687866,180
2016-12-07,1155.839966,1155.839966,1154.750000,1154.750000,1153.704468,19638
2016-12-08,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-09,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-13,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-14,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-15,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-16,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-19,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-20,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-21,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-22,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-23,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-26,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-27,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-28,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-29,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2016-12-30,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2017-01-02,1154.750000,1154.750000,1154.750000,1154.750000,1153.704468,0
2017-01-03,1185.449951,1185.449951,1185.449951,1185.449951,1184.376465,9431
